Timestamp;Score;¿Cómo identifica su genero? ;Edad;Carrera ;Semestre ;Lugar de procedencia ;Grupo étnico ;Estado civil;Estrato;¿Cuenta actualmente con un cargo laboral?;Ingresos (Tenga en cuenta que el salario mínimo legal vigente esta en $877.803);¿Asume los gastos de su hogar?;¿Es usted cabeza de hogar?;¿Cuántos hijos tiene?;"1.	¿Ha sufrido algún tipo de violencia o acoso por su orientación sexual?";"2.	¿Ha cometido algún tipo de violencia o acoso por la orientación sexual de las personas? ";"3.	¿Ha informado y/o denunciado sobre un tipo de violencia o acoso por orientación sexual?";"4.	¿Ha recibido protección o respaldo en una situación de violencia y acoso en su universidad?";"5.	¿La universidad  dispone de sindicatos, grupos, movimientos u organizaciones que respalden y representen la participación investigativa de las mujeres y otras comunidades?";6.  ¿Conoce usted de que se tratan las políticas de enfoque de género?;"7.	¿Sus profesores resaltan los aportes de las mujeres para contribuir en la adopción de posturas críticas en su campo de estudio?";"8.	¿Cuenta con docentes femeninos o de comunidades LGBTI?";"9.	Hay una feminización y masculinización en las áreas de conocimiento a la hora de elegir una carrera profesional (estereotipos de género)";"10.	Influye el lugar de procedencia al momento de elegir una carrera profesional.";"11.	Influye la representación “femenina” o de comunidades LGBTIQ+ en cargos académicos/administrativos en la presencia de algún tipo de violencia de género.";"12.	La comunidad universitaria tiene conocimiento sobre el enfoque de género.";"13.	La comunidad universitaria aplica y fomenta la igualdad de género a través de foros, discusiones y eventos. ";"14.	La solución para disminuir las brechas de género radica en la difusión y aplicación de políticas  y campañas de enfoque de género ";"15.	Las mujeres docentes crean  modelos que ayudan a incentivar y motivar a los alumnos y de la misma forma crean posturas críticas sobre los estereotipos de género. ";"16.	Mi género puede implicar una barrera que impida mi avance hacia un cargo de liderazgo dentro de la comunidad universitaria.";"17.	Influye la posición de la mujer o las desigualdades de género en las tendencias demográficas del lugar de procedencia (fecundidad, mortalidad, migración).";"18.	Influye el nivel de formación académica (pregrado, postgrado)  de la persona para que experimente algún tipo de violencia de género.";"19.	Me preocupa las potenciales represalias que pueda experimentar por parte del agresor si llego a denunciarlo.";"20.	 ¿Con qué frecuencia ha presenciado violencia de género en la universidad? [Violencia física(golpes, arrojar objetos que puedan herirle, amenaza con arma blanca o fuego)]";"20.	 ¿Con qué frecuencia ha presenciado violencia de género en la universidad? [Acoso sexual(insinuación a tener relaciones sexuales en contra de su voluntad)]";"20.	 ¿Con qué frecuencia ha presenciado violencia de género en la universidad? [Comportamientos dominantes(desconocer sus capacidades por su genero o condición, ingnorarle, limitarle, controlarle)]";"20.	 ¿Con qué frecuencia ha presenciado violencia de género en la universidad? [Violencia Psicológica(insultos y gritos, humillaciones, intimidación)]";"20.	 ¿Con qué frecuencia ha presenciado violencia de género en la universidad? [Abuso sexual(a tener un acto sexual en contra de su voluntad)]";Otro¿cuál?;"21.	 ¿Con qué frecuencia ha padecido una situación de violencia de género en la universidad? [Violencia física(golpes, arrojar objetos que puedan herirle, amenaza con arma blanca o fuego)]";"21.	 ¿Con qué frecuencia ha padecido una situación de violencia de género en la universidad? [Acoso sexual(insinuación a tener relaciones sexuales en contra de su voluntad)]";"21.	 ¿Con qué frecuencia ha padecido una situación de violencia de género en la universidad? [Comportamientos dominantes(desconocer sus capacidades por su genero o condición, ingnorarle, limitarle, controlarle)]";"21.	 ¿Con qué frecuencia ha padecido una situación de violencia de género en la universidad? [Violencia Psicológica(insultos y gritos, humillaciones, intimidación)]";"21.	 ¿Con qué frecuencia ha padecido una situación de violencia de género en la universidad? [Abuso sexual(a tener un acto sexual en contra de su voluntad)]";Otro¿cuál?;"22.	 ¿Con qué frecuencia ha cometido algún tipo de violencia de género en su universidad? [Violencia física(golpes, arrojar objetos que puedan herirle, amenaza con arma blanca o fuego)]";"22.	 ¿Con qué frecuencia ha cometido algún tipo de violencia de género en su universidad? [Acoso sexual(insinuación a tener relaciones sexuales en contra de su voluntad)]";"22.	 ¿Con qué frecuencia ha cometido algún tipo de violencia de género en su universidad? [Comportamientos dominantes(desconocer sus capacidades por su genero o condición, ingnorarle, limitarle, controlarle)]";"22.	 ¿Con qué frecuencia ha cometido algún tipo de violencia de género en su universidad? [Violencia Psicológica(insultos y gritos, humillaciones, intimidación)]";"22.	 ¿Con qué frecuencia ha cometido algún tipo de violencia de género en su universidad? [Abuso sexual(a tener un acto sexual en contra de su voluntad)]";Otro ¿cuál?;"23.	 ¿Con qué frecuencia ha recibido algún tipo de violencia de género en la universidad por parte de? [Docentes]";"23.	 ¿Con qué frecuencia ha recibido algún tipo de violencia de género en la universidad por parte de? [Compañeros (estudiantes)]";"23.	 ¿Con qué frecuencia ha recibido algún tipo de violencia de género en la universidad por parte de? [Directivos]";"23.	 ¿Con qué frecuencia ha recibido algún tipo de violencia de género en la universidad por parte de? [Administrativos]";"23.	 ¿Con qué frecuencia ha recibido algún tipo de violencia de género en la universidad por parte de? [Personal de apoyo (técnico o de limpieza)]";"23.	 ¿Con qué frecuencia ha recibido algún tipo de violencia de género en la universidad por parte de? [Laboratoristas]";"23.	 ¿Con qué frecuencia ha recibido algún tipo de violencia de género en la universidad por parte de? [Vigilantes]";Otro ¿cuál?;"24.	¿A quién acude si ha recibido o presenciado algún tipo de violencia de género en la universidad? [Docentes]";"24.	¿A quién acude si ha recibido o presenciado algún tipo de violencia de género en la universidad? [Compañeros (estudiantes)]";"24.	¿A quién acude si ha recibido o presenciado algún tipo de violencia de género en la universidad? [Directivos]";"24.	¿A quién acude si ha recibido o presenciado algún tipo de violencia de género en la universidad? [Administrativos]";"24.	¿A quién acude si ha recibido o presenciado algún tipo de violencia de género en la universidad? [Personal de apoyo (técnico o de limpieza)]";"24.	¿A quién acude si ha recibido o presenciado algún tipo de violencia de género en la universidad? [Laboratoristas]";"24.	¿A quién acude si ha recibido o presenciado algún tipo de violencia de género en la universidad? [Vigilantes]";Otro ¿cuál?;"25.	 ¿ Con qué frecuencia se ha sentido excluido en debates o eventos en su universidad por su género u orientación sexual ?";"26.	 ¿Con qué frecuencia experimenta o ha experimentado sexismo en el salón de clase?  ";"27.	  ¿Con qué frecuencia sus profesores evitan estereotipos de género en el aula de clases?   ";"28.	  ¿Con qué frecuencia sus docentes han tomado posturas en contra de su género u orientación sexual en el aula de clases.? ";"29.	  ¿En su universidad, con qué frecuencia se realizan medidas que prevengan toda clase de violencia contra la mujer y comunidades LGBTIQ+?";"30.	  ¿Con qué frecuencia ha presenciado actos de discriminación de género en espacios académicos?";"31.	  ¿Con qué frecuencia ha denunciado actos de discriminación de género en espacios académicos?";"32.	En su universidad ¿Qué cree que influye para que una mujer sea más vulnerable de recibir violencia o estereotipos de género? (Puede elegir más de una opción)";"33.	En su universidad ¿Qué factores cree que influye para que poblaciones LGBTIQ+  sufra de violencia o estereotipos de género? (Puede elegir más de una opción)";"34.	En cuál(es) espacios académicos/universitarios cree usted se presenta con mayor frecuencia eventos de discriminación de género (puede escoger más de una opción):";Otra ¿Cuál?;"35.	¿Cuál(es) es la principal barrera que enfrentan las mujeres  o comunidades LGBTIQ+ para acceder a un programa de pregrado en el área de ingeniería?(puede escoger más de una opción):";Otra ¿cuál?;Cualquier duda, comentario o si desea conocer los resultados de esta encuesta, escribir a: jandresr@umariana.edu.co
11/13/2020 19:00:29;0;Masculino;20-25;Ingeniería de Sistemas;7;Rural;Ns/Nr;Soltero(a);3;No;3 - 5 SMLV;No;No;Uno;No;No;No;No;No;No;No;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Nunca;Nunca;Muy frecuente;Frecuente;Nunca;;Nunca;Nunca;Frecuente;Frecuente;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Frecuente;Nunca;Nunca;Nunca;Nunca;Nunca;;Frecuente;Frecuente;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Ninguna de las anteriores;Ns/Nr;Ns/Nr;;Ns/Nr;;
11/13/2020 19:50:29;0;Masculino;15-20;Ingeniería de Sistemas;5;Rural;Ninguno;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Si;No;No;No;En desacuerdo;Ni de acuerdo ni desacuerdo;Totalmente de acuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;De acuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;Ninguno;Nunca;Nunca;Nunca;Nunca;Nunca;Ninguno;Nunca;Nunca;Nunca;Nunca;Nunca;Ninguno;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Ninguno;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Ninguno;Nunca;Poco frecuente;Nunca;Nunca;Ns/NR;Nunca;Nunca;Ninguna de las anteriores;Ninguna de las anteriores;Ns/Nr;Ninguno;Prejuicio de la alta dirección, Falta de habilidades de liderazgo;Ninguno;
11/13/2020 19:55:05;0;Femenino;15-20;Ingeniería de Sistemas;1;Urbano;ninguno;Soltero(a);1;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Si;No;Sí;Ns/Nr;De acuerdo;En desacuerdo;Ns/Nr;Ns/Nr;De acuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Frecuente;Nunca;Nunca;Mujeres victimas de desplazamiento;Raza afrodescendiente y/o indígena, Nivel socio-económico bajo, Religión, Roles de género (feminización y masculinización), Todas las anteriores;Todas las anteriores;;Todas las anteriores;;gracias
11/13/2020 20:08:16;0;Masculino;20-25;Ingeniería de Sistemas;8;Urbano;Blanco-Mestizo;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;Ns/Nr;No;No;Sí;Si;Totalmente en desacuerdo;Ni de acuerdo ni desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;Totalmente en desacuerdo;De acuerdo;De acuerdo;Totalmente en desacuerdo;Nunca;Nunca;Muy frecuente;Nunca;Nunca;;Nunca;Nunca;Poco frecuente;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Frecuente;Frecuente;Frecuente;Frecuente;Frecuente;Nunca;Nunca;;Nunca;Poco frecuente;Raramente;Nunca;Nunca;Nunca;Nunca;Raza afrodescendiente y/o indígena, Madre soltera;Raza afrodescendiente y/o indígena, Prejuicios;Salón de clases, Corredores;;Prejuicio de la alta dirección, Incompatibilidad con el área, Falta de habilidades de liderazgo;;
11/13/2020 20:38:18;0;Masculino;15-20;Ingeniería de Sistemas;9;Urbano;Blanco-Mestizo;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Ns/Nr;Ns/Nr;Ns/Nr;Si;Ni de acuerdo ni desacuerdo;Ns/Nr;Ns/Nr;Ni de acuerdo ni desacuerdo;Totalmente de acuerdo;Ns/Nr;Ni de acuerdo ni desacuerdo;Totalmente en desacuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;Totalmente en desacuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Frecuente;Ns/Nr;Nunca;Ns/NR;Nunca;Nunca;Ns/Nr;Nivel académico, Religión, Prejuicios;Ns/Nr;;Ns/Nr;;
11/13/2020 20:55:36;0;Masculino;Más de 30;Ingeniería Electrónica;9;Rural;Blanco-Mestizo;Unión libre;1;Si;1 - 3 SMLV;Sí;Sí;Uno;No;No;No;No;Si;No;No;Si;De acuerdo;De acuerdo;De acuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;De acuerdo;Totalmente de acuerdo;De acuerdo;Totalmente en desacuerdo;De acuerdo;De acuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Poco frecuente;Nunca;Nunca;Religión;Ninguna de las anteriores;Ninguna de las anteriores;;Ninguna de las anteriores;;
11/13/2020 21:42:40;0;Femenino;20-25;Ingeniería Electrónica;5;Rural;Blanco-Mestizo;Soltero(a);1;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;Sí;Ns/Nr;No;No;No;De acuerdo;Totalmente en desacuerdo;En desacuerdo;Ni de acuerdo ni desacuerdo;En desacuerdo;Totalmente de acuerdo;Totalmente de acuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;Totalmente en desacuerdo;Totalmente de acuerdo;Nunca;Nunca;Nunca;Raramente;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Raramente;Raramente;Raramente;Raramente;Nunca;Nunca;Nunca;Nivel socio-económico bajo, Madre soltera;Raza afrodescendiente y/o indígena, Nivel socio-económico bajo, Roles de género (feminización y masculinización);Salón de clases, Laboratorios, Auditorios, Cafetería, Corredores, Espacios deportivos;;Estereotipos de género en ciertos rubros, Escasez de mujeres o comunidades LGBTIQ+ con disposición a acceder a una programa en el área de ingeniería, Escasez de mujeres o comunidades LGBTIQ+ calificadas/os, Incompatibilidad con el área, Falta de habilidades de liderazgo;;
11/14/2020 0:02:31;0;Masculino;20-25;Ingeniería de Sistemas;4;Urbano;Blanco-Mestizo;Soltero(a);1;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Ns/Nr;Ns/Nr;Sí;Si;Ns/Nr;Ni de acuerdo ni desacuerdo;Ns/Nr;Totalmente de acuerdo;De acuerdo;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Ns/Nr;Ns/Nr;Ninguna de las anteriores;;Carga familiar, hijos;;
11/14/2020 8:28:30;0;Masculino;25-30;Ingeniería Electrónica;9;Rural;Indígena;Soltero(a);2;No;Menos de 1SMLV;compartidos;No;Ninguno;No;No;No;No;Ns/Nr;Ns/Nr;Sí;Si;Ns/Nr;De acuerdo;Ns/Nr;Ns/Nr;Ns/Nr;Totalmente de acuerdo;Totalmente de acuerdo;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Nunca;Nunca;Nunca;Nunca;Ns/Nr;ninguna;Nunca;Nunca;Nunca;Nunca;Nunca;niguna;Nunca;Nunca;Nunca;Nunca;Nunca;ninguna;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;ninguna;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;ninguna;Nunca;Ns/NR;Nunca;Nunca;Ns/NR;Ns/NR;Nunca;Lugar de procedencia, Madre soltera, Mujeres victimas de desplazamiento;Raza afrodescendiente y/o indígena, Nivel socio-económico bajo, Lugar de procedencia;Ninguna de las anteriores;ninguna;Escasez de mujeres o comunidades LGBTIQ+ con disposición a acceder a una programa en el área de ingeniería;ninguna;
11/14/2020 10:55:47;0;Masculino;20-25;Ingeniería Electrónica;10;Urbano;Blanco-Mestizo;Soltero(a);3;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Ns/Nr;No;Sí;Si;Totalmente en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;En desacuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;En desacuerdo;Totalmente en desacuerdo;Ni de acuerdo ni desacuerdo;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Raramente;Ninguna de las anteriores;Ninguna de las anteriores;Ninguna de las anteriores;;Ninguna de las anteriores;;
11/14/2020 11:24:43;0;Masculino;15-20;Ingeniería Electrónica;2;Urbano;Blanco-Mestizo;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Si;Sí;Sí;No;Ni de acuerdo ni desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;En desacuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Raramente;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Raramente;Nunca;Frecuente;Nunca;Nunca;Todas las anteriores;Todas las anteriores;Salón de clases, Corredores, Espacios deportivos;;Todas las anteriores;;
11/14/2020 12:18:34;0;Masculino;20-25;Ingeniería de Sistemas;8;Urbano;Blanco-Mestizo;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;Ns/Nr;Ns/Nr;Ns/Nr;No;Ns/Nr;Si;En desacuerdo;Ni de acuerdo ni desacuerdo;En desacuerdo;Ns/Nr;Ns/Nr;De acuerdo;Ns/Nr;En desacuerdo;Ni de acuerdo ni desacuerdo;Ns/Nr;Totalmente en desacuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;;Ns/Nr;Ns/NR;Ns/Nr;Nunca;Ns/NR;Nunca;Ns/NR;Ninguna de las anteriores;Ninguna de las anteriores;Ninguna de las anteriores;;Ninguna de las anteriores;;
11/14/2020 12:18:53;0;Masculino;20-25;Ingeniería de Sistemas;8;Urbano;Blanco-Mestizo;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;Ns/Nr;Ns/Nr;Ns/Nr;No;Ns/Nr;Si;En desacuerdo;Ni de acuerdo ni desacuerdo;En desacuerdo;Ns/Nr;Ns/Nr;De acuerdo;Ns/Nr;En desacuerdo;Ni de acuerdo ni desacuerdo;Ns/Nr;Totalmente en desacuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;;Ns/Nr;Ns/NR;Ns/Nr;Nunca;Ns/NR;Nunca;Ns/NR;Ninguna de las anteriores;Ninguna de las anteriores;Ninguna de las anteriores;;Ninguna de las anteriores;;
11/14/2020 13:35:18;0;Masculino;20-25;Ingeniería de Sistemas;4;Urbano;Ninguno;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Ns/Nr;No;Ns/Nr;Si;Ns/Nr;De acuerdo;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;Ni de acuerdo ni desacuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;Nunca;Poco frecuente;Poco frecuente;Muy frecuente;Nunca;Falta de respeto verbal hacia comunidad afrodescendiente ;Nunca;Nunca;Nunca;Poco frecuente;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Raramente;Poco frecuente;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Poco frecuente;Frecuente;Nunca;Ns/NR;Nunca;Nunca;Raza afrodescendiente y/o indígena;Roles de género (feminización y masculinización);Salón de clases, Auditorios, Cafetería, Ns/Nr;;Ninguna de las anteriores;;
11/14/2020 14:16:44;0;Masculino;20-25;Ingeniería de Sistemas;6;Rural;Blanco-Mestizo;Soltero(a);3;No;1 - 3 SMLV;No;No;Ninguno;No;No;No;No;Si;Sí;Sí;Si;Ni de acuerdo ni desacuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;Totalmente de acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;De acuerdo;Frecuente;Poco frecuente;Frecuente;Frecuente;Frecuente;;Frecuente;Raramente;Poco frecuente;Frecuente;Frecuente;;Frecuente;Poco frecuente;Poco frecuente;Frecuente;Poco frecuente;;Nunca;Poco frecuente;Nunca;Nunca;Poco frecuente;Nunca;Poco frecuente;;Nunca;Poco frecuente;Nunca;Nunca;Nunca;Nunca;Poco frecuente;;Poco frecuente;Nunca;Raramente;Raramente;Poco frecuente;Poco frecuente;Raramente;Raza afrodescendiente y/o indígena, Mujeres victimas de desplazamiento;Nivel académico, Raza afrodescendiente y/o indígena, Roles de género (feminización y masculinización);Salón de clases, Laboratorios, Cafetería, Corredores;;Escasez de mujeres o comunidades LGBTIQ+ calificadas/os, Prejuicio de la alta dirección, Incompatibilidad con el área, Falta de habilidades de liderazgo;;
11/14/2020 16:18:23;0;Masculino;15-20;Ingeniería de Sistemas;2;Urbano;Blanco-Mestizo;Soltero(a);3;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Ns/Nr;No;No;Ns/Nr;Totalmente de acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;En desacuerdo;En desacuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Poco frecuente;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Raramente;Nunca;Nunca;Ninguna de las anteriores;Prejuicios, Roles de género (feminización y masculinización);Ninguna de las anteriores;;Ns/Nr;;
11/14/2020 16:53:19;0;Masculino;15-20;Ingeniería Electrónica;2;Rural;Blanco-Mestizo;Soltero(a);2;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Ns/Nr;Ns/Nr;Ns/Nr;No;De acuerdo;En desacuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Ni de acuerdo ni desacuerdo;De acuerdo;De acuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Ns/Nr;Raramente;Ns/Nr;Nunca;Nunca;Nunca;Nunca;Nivel académico, Nivel socio-económico bajo;Ns/Nr;Ninguna de las anteriores;;Ns/Nr;;
11/14/2020 18:09:36;0;Masculino;15-20;Ingeniería de Sistemas;2;Urbano;Blanco-Mestizo;Soltero(a);2;No;1 - 3 SMLV;No;No;Ninguno;No;No;No;No;Si;Sí;Sí;Si;Totalmente de acuerdo;Totalmente de acuerdo;De acuerdo;De acuerdo;Totalmente de acuerdo;Totalmente de acuerdo;Totalmente de acuerdo;Totalmente de acuerdo;Totalmente de acuerdo;Totalmente de acuerdo;Totalmente de acuerdo;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Nunca;Ns/Nr;Ns/Nr;Ns/Nr;;Ns/Nr;;
11/14/2020 22:06:20;0;De otro modo;15-20;Ingeniería Electrónica;3;Urbano;Blanco-Mestizo;Unión libre;2;No;Menos de 1SMLV;No;No;Ninguno;No;No;No;No;Si;Sí;Sí;Si;De acuerdo;Ni de acuerdo ni desacuerdo;Totalmente de acuerdo;De acuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni desacuerdo;Totalmente en desacuerdo;De acuerdo;De acuerdo;De acuerdo;Raramente;Nunca;Nunca;Muy frecuente;Nunca;;Raramente;Nunca;Raramente;Muy frecuente;Nunca;;Nunca;Nunca;Nunca;Poco frecuente;Nunca;;Nunca;Raramente;Nunca;Nunca;Nunca;Nunca;Nunca;;Frecuente;Poco frecuente;Frecuente;Frecuente;Frecuente;Nunca;Frecuente;;Nunca;Poco frecuente;Nunca;Nunca;Poco frecuente;Nunca;Nunca;Nivel académico, Raza afrodescendiente y/o indígena, Nivel socio-económico bajo, Religión, Lugar de procedencia, Madre soltera, Mujeres victimas de desplazamiento, Todas las anteriores;Nivel académico, Raza afrodescendiente y/o indígena, Nivel socio-económico bajo, Religión, Lugar de procedencia, Prejuicios, Roles de género (feminización y masculinización), Todas las anteriores;Salón de clases, Cafetería, Corredores;;Estereotipos de género en ciertos rubros, Escasez de mujeres o comunidades LGBTIQ+ con disposición a acceder a una programa en el área de ingeniería, Escasez de mujeres o comunidades LGBTIQ+ calificadas/os, Prejuicio de la alta dirección, Incomodidad de pares, La influencia de la pareja;;
